timestamp,macModule,rssi
2022-09-23 14:04:11.263,A8032A31204E,-77
2022-09-23 13:46:45.476,A8032A31204E,-78
2022-09-23 13:43:12.648,A8032A31204E,-80
2022-09-23 13:52:50.956,A8032A31204E,-79
2022-09-23 13:26:59.939,A8032A31204E,-78
2022-09-23 14:51:50.200,A8032A31204E,-71
2022-09-23 14:51:42.425,A8032A31204E,-71
2022-09-23 13:25:12.528,A8032A31204E,-79
2022-09-23 14:51:30.733,A8032A31204E,-75
2022-09-23 13:25:16.405,A8032A31204E,-77
2022-09-23 13:25:59.319,A8032A31204E,-74
2022-09-23 14:51:22.952,A8032A31204E,-77
2022-09-23 13:24:56.955,A8032A31204E,-76
2022-09-23 13:27:23.319,A8032A31204E,-77
2022-09-23 13:26:50.185,A8032A31204E,-80
2022-09-23 13:25:39.784,A8032A31204E,-76
2022-09-23 13:27:05.776,A8032A31204E,-79
2022-09-23 13:25:47.519,A8032A31204E,-79
2022-09-23 13:26:38.350,A8032A31204E,-77
2022-09-23 13:26:32.484,A8032A31204E,-77
2022-09-23 13:27:31.080,A8032A31204E,-75
2022-09-23 13:27:42.753,A8032A31204E,-75
2022-09-23 13:24:53.061,A8032A31204E,-77
2022-09-23 13:27:52.487,A8032A31204E,-74
2022-09-23 13:24:41.224,A8032A31204E,-72
2022-09-23 13:23:01.454,A8032A31204E,-76
2022-09-23 13:24:02.222,A8032A31204E,-79
2022-09-23 14:52:19.452,A8032A31204E,-78
2022-09-23 14:53:47.005,A8032A31204E,-78
2022-09-23 13:24:10.000,A8032A31204E,-77
2022-09-23 13:22:45.865,A8032A31204E,-80
2022-09-23 13:22:30.335,A8032A31204E,-80
2022-09-23 14:53:54.844,A8032A31204E,-77
2022-09-23 13:23:44.685,A8032A31204E,-78
2022-09-23 13:24:19.710,A8032A31204E,-75
2022-09-23 14:52:44.799,A8032A31204E,-78
2022-09-23 13:24:33.408,A8032A31204E,-77
2022-09-23 13:28:02.188,A8032A31204E,-64
2022-09-23 14:52:40.875,A8032A31204E,-80
2022-09-23 14:14:00.665,C45BBE37B346,-79
2022-09-23 14:13:52.910,C45BBE37B346,-66
2022-09-23 14:14:33.822,C45BBE37B346,-68
2022-09-23 14:14:43.520,C45BBE37B346,-73
2022-09-23 14:13:41.194,C45BBE37B346,-67
2022-09-23 14:14:12.362,C45BBE37B346,-77
2022-09-23 14:14:20.129,C45BBE37B346,-64
2022-09-23 14:15:12.777,C45BBE37B346,-73
2022-09-23 14:15:03.034,C45BBE37B346,-65
2022-09-23 14:15:22.520,C45BBE37B346,-59
2022-09-23 14:15:32.322,C45BBE37B346,-69
2022-09-23 14:15:42.043,C45BBE37B346,-70
2022-09-23 14:15:49.806,C45BBE37B346,-73
2022-09-23 14:16:42.436,C45BBE37B346,-78
2022-09-23 14:16:03.449,C45BBE37B346,-66
2022-09-23 14:16:32.698,C45BBE37B346,-62
2022-09-23 14:16:22.913,C45BBE37B346,-74
2022-09-23 14:16:11.200,C45BBE37B346,-66
2022-09-23 14:14:53.304,C45BBE37B346,-73
2022-09-23 14:24:22.455,C45BBE37B346,-80
2022-09-23 14:12:13.485,C45BBE37B346,-65
2022-09-23 14:13:23.616,C45BBE37B346,-75
2022-09-23 14:10:32.187,C45BBE37B346,-57
2022-09-23 14:10:42.003,C45BBE37B346,-57
2022-09-23 14:10:53.451,C45BBE37B346,-58
2022-09-23 14:32:37.617,C45BBE37B346,-78
2022-09-23 14:11:03.207,C45BBE37B346,-65
2022-09-23 14:11:12.915,C45BBE37B346,-64
2022-09-23 14:41:12.707,C45BBE37B346,-76
2022-09-23 14:11:22.650,C45BBE37B346,-75
2022-09-23 14:11:32.468,C45BBE37B346,-64
2022-09-23 14:11:42.217,C45BBE37B346,-71
2022-09-23 14:13:33.371,C45BBE37B346,-59
2022-09-23 14:11:50.069,C45BBE37B346,-57
2022-09-23 14:12:03.710,C45BBE37B346,-64
2022-09-23 14:12:23.204,C45BBE37B346,-76
2022-09-23 13:40:07.386,C45BBE37B346,-75
2022-09-23 14:12:30.947,C45BBE37B346,-66
2022-09-23 14:12:42.659,C45BBE37B346,-71
2022-09-23 14:12:52.378,C45BBE37B346,-62
2022-09-23 13:39:59.604,C45BBE37B346,-65
2022-09-23 13:39:53.765,C45BBE37B346,-63
2022-09-23 14:13:00.227,C45BBE37B346,-64
2022-09-23 14:13:08.005,C45BBE37B346,-69
2022-09-23 14:45:41.497,C45BBE37B346,-80
2022-09-23 14:16:48.269,C45BBE37B346,-59
2022-09-23 14:27:21.773,C45BBE37B346,-79
2022-09-23 14:17:01.943,C45BBE37B346,-57
2022-09-23 14:21:13.189,C45BBE37B346,-78
2022-09-23 14:21:28.747,C45BBE37B346,-80
2022-09-23 14:21:36.531,C45BBE37B346,-75
2022-09-23 14:21:50.155,C45BBE37B346,-80
2022-09-23 14:22:01.882,C45BBE37B346,-60
2022-09-23 14:45:02.625,C45BBE37B346,-80
2022-09-23 13:36:19.341,C45BBE37B346,-78
2022-09-23 14:22:11.662,C45BBE37B346,-71
2022-09-23 14:22:21.450,C45BBE37B346,-68
2022-09-23 14:25:07.274,C45BBE37B346,-79
2022-09-23 14:26:19.396,C45BBE37B346,-77
2022-09-23 14:22:33.208,C45BBE37B346,-76
2022-09-23 14:22:44.828,C45BBE37B346,-70
2022-09-23 13:36:01.724,C45BBE37B346,-79
2022-09-23 14:22:54.559,C45BBE37B346,-80
2022-09-23 14:23:12.192,C45BBE37B346,-78
2022-09-23 14:23:14.136,C45BBE37B346,-78
2022-09-23 14:45:12.308,C45BBE37B346,-78
2022-09-23 14:23:33.674,C45BBE37B346,-76
2022-09-23 14:24:12.697,C45BBE37B346,-80
2022-09-23 14:23:35.638,C45BBE37B346,-78
2022-09-23 14:45:20.100,C45BBE37B346,-80
2022-09-23 14:22:42.892,C45BBE37B346,-76
2022-09-23 13:38:00.748,C45BBE37B346,-75
2022-09-23 14:20:59.601,C45BBE37B346,-79
2022-09-23 14:20:36.111,C45BBE37B346,-69
2022-09-23 13:37:52.969,C45BBE37B346,-71
2022-09-23 14:17:13.572,C45BBE37B346,-65
2022-09-23 14:17:23.319,C45BBE37B346,-80
2022-09-23 13:37:39.266,C45BBE37B346,-72
2022-09-23 14:17:33.021,C45BBE37B346,-79
2022-09-23 14:17:34.973,C45BBE37B346,-79
2022-09-23 13:37:31.392,C45BBE37B346,-76
2022-09-23 13:37:23.560,C45BBE37B346,-76
2022-09-23 14:18:43.172,C45BBE37B346,-78
2022-09-23 13:37:11.874,C45BBE37B346,-56
2022-09-23 14:20:53.744,C45BBE37B346,-80
2022-09-23 14:27:29.546,C45BBE37B346,-77
2022-09-23 13:37:02.182,C45BBE37B346,-58
2022-09-23 14:27:11.990,C45BBE37B346,-74
2022-09-23 14:20:03.040,C45BBE37B346,-76
2022-09-23 14:27:02.291,C45BBE37B346,-64
2022-09-23 14:20:10.841,C45BBE37B346,-78
2022-09-23 14:20:20.567,C45BBE37B346,-77
2022-09-23 14:26:48.623,C45BBE37B346,-65
2022-09-23 14:45:33.725,C45BBE37B346,-80
2022-09-23 14:26:42.842,C45BBE37B346,-74
2022-09-23 14:20:32.218,C45BBE37B346,-80
2022-09-23 14:24:02.890,C45BBE37B346,-75
2022-09-23 14:33:02.902,C45BBE37B346,-71
2022-09-23 14:32:53.200,C45BBE37B346,-63
2022-09-23 14:03:17.576,C45BBE37B346,-76
2022-09-23 14:50:53.414,C45BBE37B346,-56
2022-09-23 13:58:53.163,C45BBE37B346,-66
2022-09-23 13:58:55.176,C45BBE37B346,-68
2022-09-23 13:59:10.696,C45BBE37B346,-80
2022-09-23 13:59:14.599,C45BBE37B346,-78
2022-09-23 13:48:41.859,C45BBE37B346,-80
2022-09-23 14:50:43.711,C45BBE37B346,-58
2022-09-23 14:00:03.208,C45BBE37B346,-78
2022-09-23 14:50:31.994,C45BBE37B346,-69
2022-09-23 13:58:43.434,C45BBE37B346,-69
2022-09-23 14:49:58.857,C45BBE37B346,-80
2022-09-23 14:02:21.048,C45BBE37B346,-78
2022-09-23 14:49:43.306,C45BBE37B346,-77
2022-09-23 14:10:22.439,C45BBE37B346,-70
2022-09-23 14:03:29.262,C45BBE37B346,-78
2022-09-23 14:04:00.505,C45BBE37B346,-78
2022-09-23 14:04:08.253,C45BBE37B346,-80
2022-09-23 14:49:18.014,C45BBE37B346,-75
2022-09-23 14:04:27.794,C45BBE37B346,-80
2022-09-23 14:05:22.442,C45BBE37B346,-80
2022-09-23 14:49:45.222,C45BBE37B346,-76
2022-09-23 14:06:09.212,C45BBE37B346,-80
2022-09-23 13:58:33.750,C45BBE37B346,-66
2022-09-23 13:58:20.105,C45BBE37B346,-77
2022-09-23 14:40:18.220,C45BBE37B346,-80
2022-09-23 13:54:04.939,C45BBE37B346,-74
2022-09-23 13:54:16.632,C45BBE37B346,-80
2022-09-23 13:55:57.754,C45BBE37B346,-78
2022-09-23 13:56:13.404,C45BBE37B346,-76
2022-09-23 13:56:23.119,C45BBE37B346,-62
2022-09-23 13:56:32.882,C45BBE37B346,-67
2022-09-23 13:56:40.648,C45BBE37B346,-69
2022-09-23 13:56:50.375,C45BBE37B346,-65
2022-09-23 13:49:40.303,C45BBE37B346,-80
2022-09-23 14:51:11.034,C45BBE37B346,-78
2022-09-23 13:57:02.126,C45BBE37B346,-63
2022-09-23 13:57:11.881,C45BBE37B346,-68
2022-09-23 14:39:00.419,C45BBE37B346,-80
2022-09-23 13:57:23.588,C45BBE37B346,-74
2022-09-23 13:57:27.473,C45BBE37B346,-63
2022-09-23 14:51:03.187,C45BBE37B346,-59
2022-09-23 13:57:52.883,C45BBE37B346,-69
2022-09-23 13:58:02.578,C45BBE37B346,-76
2022-09-23 13:58:12.330,C45BBE37B346,-72
2022-09-23 14:39:10.132,C45BBE37B346,-80
2022-09-23 14:35:18.406,C45BBE37B346,-80
2022-09-23 14:23:53.139,C45BBE37B346,-79
2022-09-23 14:09:02.566,C45BBE37B346,-70
2022-09-23 14:07:50.589,C45BBE37B346,-75
2022-09-23 14:08:02.264,C45BBE37B346,-78
2022-09-23 14:34:04.469,C45BBE37B346,-80
2022-09-23 14:08:11.981,C45BBE37B346,-80
2022-09-23 14:08:21.697,C45BBE37B346,-75
2022-09-23 14:08:33.387,C45BBE37B346,-79
2022-09-23 14:33:50.826,C45BBE37B346,-79
2022-09-23 14:08:41.165,C45BBE37B346,-78
2022-09-23 14:07:23.231,C45BBE37B346,-77
2022-09-23 14:08:52.830,C45BBE37B346,-79
2022-09-23 14:07:31.007,C45BBE37B346,-78
2022-09-23 14:09:12.383,C45BBE37B346,-65
2022-09-23 14:09:22.011,C45BBE37B346,-73
2022-09-23 14:46:14.579,C45BBE37B346,-78
2022-09-23 14:33:25.558,C45BBE37B346,-78
2022-09-23 14:07:42.781,C45BBE37B346,-74
2022-09-23 14:09:33.682,C45BBE37B346,-68
2022-09-23 14:09:53.198,C45BBE37B346,-74
2022-09-23 14:06:22.804,C45BBE37B346,-80
2022-09-23 14:09:43.615,C45BBE37B346,-64
2022-09-23 14:33:08.751,C45BBE37B346,-80
2022-09-23 14:10:03.079,C45BBE37B346,-69
2022-09-23 14:06:28.657,C45BBE37B346,-78
2022-09-23 14:10:12.795,C45BBE37B346,-67
2022-09-23 14:41:02.967,C45BBE37B346,-80
2022-09-23 14:20:53.667,C45BBE384CD2,-80
2022-09-23 14:45:33.781,C45BBE384CD2,-73
2022-09-23 14:46:42.479,C45BBE384CD2,-71
2022-09-23 14:45:22.318,C45BBE384CD2,-72
2022-09-23 14:20:25.110,C45BBE384CD2,-79
2022-09-23 14:21:03.198,C45BBE384CD2,-76
2022-09-23 14:21:10.843,C45BBE384CD2,-73
2022-09-23 14:45:52.897,C45BBE384CD2,-74
2022-09-23 14:23:17.245,C45BBE384CD2,-80
2022-09-23 14:22:46.650,C45BBE384CD2,-75
2022-09-23 14:21:31.864,C45BBE384CD2,-77
2022-09-23 14:21:43.327,C45BBE384CD2,-78
2022-09-23 14:45:41.475,C45BBE384CD2,-77
2022-09-23 14:46:32.939,C45BBE384CD2,-60
2022-09-23 14:23:07.672,C45BBE384CD2,-78
2022-09-23 14:46:13.827,C45BBE384CD2,-77
2022-09-23 14:46:23.362,C45BBE384CD2,-72
2022-09-23 14:22:21.689,C45BBE384CD2,-79
2022-09-23 14:11:28.652,C45BBE384CD2,-80
2022-09-23 14:21:18.455,C45BBE384CD2,-74
2022-09-23 13:38:43.649,C45BBE384CD2,-58
2022-09-23 13:39:37.237,C45BBE384CD2,-68
2022-09-23 14:46:52.057,C45BBE384CD2,-58
2022-09-23 14:47:32.187,C45BBE384CD2,-65
2022-09-23 14:49:23.149,C45BBE384CD2,-80
2022-09-23 13:38:58.907,C45BBE384CD2,-77
2022-09-23 14:47:43.613,C45BBE384CD2,-67
2022-09-23 13:38:53.168,C45BBE384CD2,-78
2022-09-23 14:49:13.643,C45BBE384CD2,-75
2022-09-23 14:49:02.070,C45BBE384CD2,-55
2022-09-23 13:38:03.570,C45BBE384CD2,-78
2022-09-23 14:48:52.579,C45BBE384CD2,-45
2022-09-23 14:48:42.936,C45BBE384CD2,-61
2022-09-23 13:38:13.157,C45BBE384CD2,-77
2022-09-23 14:48:33.300,C45BBE384CD2,-57
2022-09-23 14:48:23.673,C45BBE384CD2,-62
2022-09-23 14:48:12.272,C45BBE384CD2,-65
2022-09-23 13:38:22.687,C45BBE384CD2,-51
2022-09-23 14:47:53.143,C45BBE384CD2,-58
2022-09-23 13:38:30.266,C45BBE384CD2,-25
2022-09-23 14:47:22.647,C45BBE384CD2,-62
2022-09-23 14:49:30.723,C45BBE384CD2,-76
2022-09-23 14:17:38.960,C45BBE384CD2,-80
2022-09-23 14:17:44.752,C45BBE384CD2,-79
2022-09-23 14:50:26.130,C45BBE384CD2,-73
2022-09-23 14:50:14.681,C45BBE384CD2,-78
2022-09-23 14:19:50.788,C45BBE384CD2,-73
2022-09-23 14:19:35.403,C45BBE384CD2,-76
2022-09-23 14:19:33.484,C45BBE384CD2,-76
2022-09-23 14:50:12.762,C45BBE384CD2,-79
2022-09-23 14:19:22.014,C45BBE384CD2,-74
2022-09-23 14:50:03.241,C45BBE384CD2,-77
2022-09-23 14:48:02.653,C45BBE384CD2,-61
2022-09-23 14:47:03.459,C45BBE384CD2,-60
2022-09-23 14:18:59.151,C45BBE384CD2,-74
2022-09-23 14:49:53.677,C45BBE384CD2,-74
2022-09-23 13:39:33.420,C45BBE384CD2,-77
2022-09-23 14:18:49.575,C45BBE384CD2,-74
2022-09-23 14:47:13.049,C45BBE384CD2,-57
2022-09-23 14:18:05.657,C45BBE384CD2,-74
2022-09-23 14:18:03.719,C45BBE384CD2,-77
2022-09-23 14:49:42.205,C45BBE384CD2,-77
2022-09-23 14:19:04.847,C45BBE384CD2,-79
2022-09-23 14:46:02.397,C45BBE384CD2,-74
2022-09-23 14:40:42.057,C45BBE384CD2,-77
2022-09-23 14:34:49.851,C45BBE384CD2,-71
2022-09-23 14:38:33.431,C45BBE384CD2,-57
2022-09-23 14:35:52.757,C45BBE384CD2,-80
